,微博id,微博发布者,微博发布者id,微博发布者性别,微博发布时间,微博发布来源,微博发布IP归属地,微博简介,认证状态,认证理由,content,like_cnt,comment_cnt,repost_cnt,fan_cnt
52,5064878563788421,ReBcA_W,5657873828,f,2024-08-07 23:30:13,陈丽君超话,四川,凡事发生必将有利于我,False,,#陈丽君青年戏曲传播者# clj#陈丽君回复周深粉丝# 任何一个点开这个热搜的人没看到小贾廷都是我们的错陈丽君记事簿的微博视频 @陈丽君_点绛唇,177,39,29,585
53,5064878718713880,最闪亮的星星_C929,6970058073,f,2024-08-07 23:30:49,iPhone,新加坡,我只喜欢周深和金泰亨，最耀眼的仙子和最值得心疼的宝贝，就这么简单～⭐️⭐️ 金泰亨，周深唯粉。不喜勿喷！,False,,#陈丽君回复周深粉丝#我的妈呀 陈女士 你不是刚刚最近用了这个词条做热搜？还来啊？知道周深国民影响力高，热度流量是那么顶尖，粉丝还很广，来蹭我们热度？想着黑红也是红，想红到什么都不管了？,62,5,0,104
54,5064879037222325,你系最迷人噶你机道吗,7724525486,f,2024-08-07 23:32:06,将周深私有iPhone 15 Pro Max,北京,solo追星别管我｜授权相关看置顶，B站、小🍠同名。,True,超话粉丝大咖（周深超话） 微博原创视频博主,#陈丽君回复周深粉丝# 前三个字是谁我不知道，周深可是很厉害啊[好运连连][好运连连][好运连连] 去年的中国电影金鸡奖颁奖典礼上，周深开场唱了流浪地球2的主题曲《人是_》👏 一起欣赏恢弘震撼的人类战歌吧💪 你系最迷人噶你机道吗的微博视频,6918,823,938,7.9万
55,5064879218889729,皮城卡丘,1558845235,m,2024-08-07 23:32:49,蓝翔搬砖人Android,辽宁,常年混迹各种圈 广结善缘,True,微博原创视频博主,#陈丽君 浮生一白# #陈丽君回复周深粉丝# 来了不看陈老师的舞台，那不是相当于白来吗？🤗 哦，补充两句，陈老师回复大气诚恳有格局，字句通俗易懂摆在眼前，其他人的粉丝就不要继续歪解扭曲造谣了。 陈丽君-追光的微博视频,30,1,1,1万
56,5064879231473810,就像换个名字0,6343068769,f,2024-08-07 23:32:52,微博视频号,河南,周粉与我互动是孤儿🌹,False,,#陈丽君回复周深粉丝#“折扇水袖翻转乾坤话深情，侠骨留香敢教须眉让红唇。”免费热搜适合分享@陈丽君_点绛唇 陈丽君_点绛唇的微博视频,26,1,1,314
57,5064879476054791,她有美貌就够了,5288938953,f,2024-08-07 23:33:51,iPhone 15,河南,永远爱人但不会永远只爱一个人 多情到无情自由平等博爱的喜欢任何人🥀,True,娱乐博主,#陈丽君回复周深粉丝# 哎哟哟 知道陈丽君唱了白蛇浮生歌曲浮生一白了 再来听听吧🫰🏻 她有美貌就够了的微博视频,108,15,14,1.2万
58,5064879519828372,断舍离忘,6251937705,f,2024-08-07 23:34:01,iPhone客户端,山西,不要为未发生的事情恐慌,True,微博剪辑视频博主,#陈丽君回复周深粉丝#既然来了，就听听真戏腔吧 断舍离忘的微博视频,36,9,0,343
59,5064879536342841,大土豆你个破忒头_,6761369485,f,2024-08-07 23:34:05,iPhone 15 Pro Max,福建,橙粒俊要永远健康平安⭐️✨,True,微博原创视频博主,#陈丽君浮生一白#clj#陈丽君#丨#陈丽君回复周深粉丝#麻烦放过这个美丽的小女孩 别指着她一个人薅了 大土豆你个破忒头_的微博视频,174,24,29,1.1万
60,5064879650380555,阿斯巴甜的米,3199780861,f,2024-08-07 23:34:32,微博视频号,福建,wala li longla🪄,True,娱乐博主 超话粉丝大咖（周深超话）,哪个陈丽君呀怎么缠着米姐不放呢 那就来听周深修音响咯，live版《解密》饭拍！！超震撼超好听！！！ 同名电影正在热映中！！推荐大家到影院去感受一下哦！！！ #陈丽君回复周深粉丝# 零下三十六度五的微博视频,10378,1416,1849,15.4万
61,5064879678948996,西瓜瓜车厘子,6600464375,f,2024-08-07 23:34:39,俊俊小国宝Android,江苏,“愿望永不上墙”  镇魂,True,超话粉丝钻咖（陈丽君超话）,#陈丽君# ✨#陈丽君浮生一白# .#陈丽君回复周深粉丝# 只有这一句想说的，你XX尿频尿急尿不尽，你XX你团队下场惹涟漪你XX仗势欺人太滑稽 西瓜瓜车厘子的微博视频,68,11,6,1865
62,5064879809760038,低头风来,6581119516,f,2024-08-07 23:35:10,周深所愿皆成真,重庆,在听周深新专辑《反深代词》。,True,超话粉丝大咖（周深超话） 微博原创视频博主,#陈丽君回复周深粉丝# 妈呀，有这买热搜的钱，不如去报个扫盲班,171,5,76,5.1万
63,5064879909897106,朝霞不出门听反深代词,5845609247,f,2024-08-07 23:35:34,反深代词Android,安徽,关爱短脸猫猫协会成员【镇魂防搜,True,音乐博主 微博剪辑视频博主,#陈丽君回复周深粉丝# 周深粉丝三天之内被陈女士两次cue上热搜，实在盛情难却 既然如此，那我也只好再一次带领大家一起来考古这位总是惦记别人的歌和别人粉丝的奇女子！#陈丽君 偷歌# 白御新的微博视频,4725,454,562,2.1万
64,5064880221062810,夏天的西瓜9779,7469805783,m,2024-08-07 23:36:48,nova 10 主角影像,广东,镇魂,False,,#陈丽君回复周深粉丝# 又买一遍？便秘吧她,16,2,0,2
65,5064880245970307,番薯黄荚,1786590437,f,2024-08-07 23:36:54,反深代词✭龙重登场,浙江,精神贵阳人。间歇性话唠,True,微博剪辑视频博主,我的评价是，不如听周深粉丝大合唱《人是_》 好听，包的[好运连连][好运连连] 过两天又要去南京演唱会大合唱咯 #陈丽君回复周深粉丝# 番薯黄荚的微博视频,4527,482,590,5.9万
66,5064880357117378,小俊爱妻,7624865229,f,2024-08-07 23:37:21,俊帝老婆的iPhone 15 Pro Max,安徽,爱不吃辣椒的陈老师@陈丽君,False,,#陈丽君回复周深粉丝# 有完没完我就想说有完没完 欢迎大家都来看陈丽君老师演唱ost的电影《白蛇浮生》 是不是真让你们哥跳起来打了陈丽君膝盖了你们才能满意,1,0,0,41
67,5064880414267235,低头风来,6581119516,f,2024-08-07 23:37:34,周深所愿皆成真,重庆,在听周深新专辑《反深代词》。,True,超话粉丝大咖（周深超话） 微博原创视频博主,电影解密同名主题曲，周深live的神#陈丽君回复周深粉丝#,165,4,31,5.1万
68,5064880503918772,起司司司司,5659306081,f,2024-08-07 23:37:56,追随✨✨的Android,广东,你也喜欢我的猫吗？,True,娱乐博主 超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#这么费💰还这么focus周深粉丝，是看上了我们的绝美大合唱吗？嗯嗯嗯来周深演唱会可以收获唱功➕1000的奇妙加成噢ForCharlie丨周深图文站的微博视频,3960,608,695,18.6万
69,5064880732244038,梦浮欢,5953200971,f,2024-08-07 23:38:50,vivo X80,云南,浮生若梦 为欢几何,False,,#陈丽君回复周深粉丝# 我发现粉丝clj粉丝反驳的点好奇怪啊，你应该证明的是你们没偷歌，现在证明的都是什么“zs是原唱又不是原创，有什么资格来说”？我请问了呢，这不妥妥的偷换概念吗，意思是你们承认了偷歌，但是zs粉丝不能说，是这个意思吗,313,17,6,80
70,5064880766583124,白桃_爱啃雪媚娘,7800955844,f,2024-08-07 23:38:57,微博bb机,广东,"🎧★ ,°*我愿把爱写成专辑 以你为题*.°, ★💭 ​​​",True,超话粉丝大咖（张元英超话）,#陈丽君回复周深粉丝#面对这个问题，我们需要拿出新水平、达到新境界，通过新举措、新发展，形成新突破，为此，我们必须重视新方法、看清新形式、理准新要求，只有这样，我们才能在新期待、新关系中，用好新本领、展现新风貌、走出新高度，新知识造就新事物、新实践获得新成果。一定要认识到其中的重要性 （我只是在蹭ydl）,0,0,0,1万
71,5064881239758207,就像换个名字0,6343068769,f,2024-08-07 23:40:51,微博视频号,河南,周粉与我互动是孤儿🌹,False,,#陈丽君回复周深粉丝#来欣赏陈丽君唱跳的《发如雪》舞台吧 乘风2024官方微博的微博视频,28,2,0,314
72,5064881319972100,冰岛可以牧鲸嘛-,6231331970,f,2024-08-07 23:41:10,微博视频号,湖北,anonymous|周深大桔大利 在考试 请叫我下线,False,,#陈丽君回复周深粉丝# 不认识这个小姐姐是谁。只知道周深两年前在百花奖颁奖典礼大轴演唱的洪湖水浪打浪特别好听，惊艳众人 中国电影报道的微博视频,137,4,4,129
73,5064881335962269,纯文学叻_,7859365530,f,2024-08-07 23:41:14,周深被窝_iPhone客户端,江苏,周深永远是我最可爱的宝宝！我以渺小爱你🥰！                   详细请看置顶哦,True,微博原创视频博主,#陈丽君回复周深粉丝# 别蹭了偷姐，好不容易蹭上个大的就撒手不放了，吃相别太难看了,71,4,4,1409
74,5064881378952844,反深代词_蝴蝶希,1821274354,f,2024-08-07 23:41:24,酷酷猫咪的iPhone客户端,贵州,冥冥之中，我要现在遇见你,True,娱乐博主,#陈丽君回复周深粉丝# 这是电影方和陈丽君的宣传方式还是电影方单方面把陈“献祭”了呀，笑鼠我了。 好了好了别蹭了，知道周深粉丝热度很高了，狗皮膏药退散！ 周深粉丝诚挚推荐来看《解密》，超级精彩～#周深献唱电影解密主题曲#,3371,345,533,6063
75,5064881441342954,小李不起床在睡觉,6315958791,f,2024-08-07 23:41:39,荣耀90 Pro 写真相机,江苏,🐏和🌟都是我的,False,,#陈丽君回复周深粉丝#蒸煮都承认了是翻唱的深深的《光亮》，而且自己也没有改名行为，你们粉丝是不识字吗天天一口一个定风波，改名改得不亦乐乎，有本事自己找人谱曲写首叫定风波的歌给你们家君君唱呗我们绝对不说什么,79,3,1,145
76,5064881642409711,不讨厌上班,2808819274,f,2024-08-07 23:42:27,HUAWEI Mate 30 5G,陕西,老用户新路人,False,,#陈丽君回复周深粉丝#没完没了,27,0,1,37
77,5064881880958109,小娇鑫,6010677908,f,2024-08-07 23:43:24,微博视频号,四川,生命在于折腾   加油,False,,"#陈丽君回复周深粉丝#
陈姐
周深粉丝不需要什么回应，自己去修修艺德吧！
先来欣赏一下咱们祖国妈妈家的美景吧！
【#立秋看国家植物园繁花似锦#】一幅崭新的秋日画卷正在徐徐展开，感受过生机勃发的春，经历过郁郁葱葱的夏，秋天，依然精彩。伴着@卡布叻_周深 的《小美满》，戳视频↓跟随镜头一起#打卡秋天里的美丽中国#（记者：马晓冬 杨淑君） 新华社的微博视频",0,0,0,522
78,5064882069703814,我的尾巴是可可色,5843841035,f,2024-08-07 23:44:09,微博视频号,河北,横扫精神内耗 老娘配享太庙,False,,#陈丽君回复周深粉丝# 😇#2024周深9.29hz巡回演唱会# 谁是陈lj啊完全不认识诶 只知道周深2024全平台大爆OST《小美满》 点击就看周深本人和粉丝的“恋爱”记录 @卡布叻_周深 你系最迷人噶你机道吗的微博视频,22,0,0,55
79,5064882091198869,纯文学叻_,7859365530,f,2024-08-07 23:44:14,周深被窝_iPhone客户端,江苏,周深永远是我最可爱的宝宝！我以渺小爱你🥰！                   详细请看置顶哦,True,微博原创视频博主,#陈丽君回复周深粉丝# 别蹭了，别缠着我们不放了 有空来听听歌吧,103,5,7,1409
80,5064882175612306,一点也不暴躁的西瓜子,6394102772,f,2024-08-07 23:44:34,陈丽君超话,江苏,做烧不死的鸟，折不断的竹，永远真实、鲜活,False,,陈丽君 Clj #陈丽君回复周深粉丝# 好的，懂了。周深粉丝希望大家知道陈丽君老师唱的前两句出自周深老师的光亮，欢迎大家听完这两句后去寻找周深老师的原唱进行对比 本bgm其余部分为白蛇浮生ost【浮生一白】百花颁奖礼陈丽君现场独唱版。欢迎品鉴。 是曹萌萌_嬷嬷的微博视频,51,10,1,209
81,5064882229350833,陈地球的混沌文学,1783276087,f,2024-08-07 23:44:47,地球最强iPhone客户端,广东,营销公关的小天才，老阿姨拒绝粉籍谢谢。,True,娱乐博主 微博原创视频博主,#陈丽君回复周深粉丝# 听说陈丽君所谓工作室就是一只猫咪☺️ 算了大家来看看小姐姐可爱的现代生活照和戏曲照吧 介绍这个可爱又有实力的戏剧演员给大家吧。她唱歌真的很好听呢。,5842,400,148,2.2万
82,5064882741578587,偷喝银河,6341999061,f,2024-08-07 23:46:49,吃小猪深Android,山西,固执爱一朵小深花🍑 唯💞歌坛巨星脏脏包（淡网版）,True,娱乐博主 超话粉丝大咖（周深超话） 微博剪辑视频博主,#陈丽君回复周深粉丝# 看来偷子君是真的没工作了,82,5,0,4038
83,5064882867671339,倾畅吃茶去,1343062024,f,2024-08-07 23:47:19,陈丽君超话,云南,长条旅程，永在中途。,False,,陈丽君 #陈丽君回复周深粉丝#clj #陈丽君浮生一白# 对方辩友可真大方啊，rs送不停，回应不够又改回复，盛情难却，这不是逼我安利陈丽君老师的神级舞台嘛，就随随便便挑个《游山恋》吧，仙君那么帅，不看可亏大了哦！ iWarrenS的微博视频,431,33,24,899
84,5064882925605318,柚树叶子,5976644937,f,2024-08-07 23:47:33,iPhone客户端,河北,,False,,#陈丽君回复周深粉丝#不好意思周深粉丝只在乎周深的回复,26,0,0,25
85,5064882953388851,掌心舞,2018260417,f,2024-08-07 23:47:40,C929星球HarmonyOS设备,山东,散米一枚，随心追深，没有墙头。  🈲ns🈲舞黄🈲cp🈲ss🈲shx！！,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#中国共青团成立100周年主题宣传片《共青春》主题曲《有我》共青团中央的微博视频大好的日子，来听听奥运会夺冠的小曲儿吧！祝福我们奥运健儿取得好成绩哦！,20,0,0,237
86,5064882988517203,我的三垒手,7436013802,f,2024-08-07 23:47:48,iPhone客户端,台湾,行高于人，眾必非之,False,,#陈丽君回复周深粉丝# 还来啊我真的笑死，我说周大哥你们家真的是…谁还敢说话呀，都给你们说就好！告辞告辞,69,18,1,15
87,5064883314102367,三花小星,7517017318,m,2024-08-07 23:49:06,荣耀30 Pro 5G,山东,,False,,#陈丽君回复周深粉丝# 陈丽君粉丝睁大眼睛看看这张图片，看看你们的好姐姐干了什么,94,12,4,4
88,5064883328783324,爱深深的鱼干干_反深代词牛逼,6062176742,f,2024-08-07 23:49:09,深喵的鱼干Android,浙江,周深毒唯猫塑神塑✨ 颜粉声粉慕强,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝# 偷大姐你到底要破防到什么时候啊 我说你能不能成熟点，好小人啊你 啧啧啧啧啧啧啧啧啧啧啧啧啧啧 @陈丽君_点绛唇 爱看你就多看看,62,3,1,2243
